time,SO2,O3,NO2,CO
7/7/2022,,0.049,0.003,
7/8/2022,,0.064,0.004,
7/9/2022,,0.049,0.004,
7/10/2022,,0.067,0.013,
7/11/2022,,0.087,0.008,
7/12/2022,,0.065,0.004,
7/13/2022,,0.054,0.004,
7/14/2022,,0.07,0.004,
7/15/2022,,0.074,0.005,
7/16/2022,,0.073,0.006,
7/17/2022,,0.058,0.005,
7/18/2022,,0.057,0.005,
7/19/2022,,0.064,0.004,
7/20/2022,,0.076,0.006,
7/21/2022,,0.065,0.004,
7/22/2022,,0.063,0.004,
7/23/2022,,0.083,0.005,
7/24/2022,,0.085,0.005,
7/25/2022,,0.073,0.004,
7/26/2022,,0.079,0.006,
7/27/2022,,0.078,0.005,
7/28/2022,,0.076,0.004,
7/29/2022,,0.067,0.004,
7/30/2022,,0.058,0.003,
7/31/2022,,0.047,0.003,
8/1/2022,,0.029,0.013,
8/2/2022,,0.067,0.017,
8/3/2022,,0.069,0.005,
8/4/2022,,0.052,0.004,
8/5/2022,,0.054,0.004,
8/6/2022,,0.046,0.004,
8/7/2022,,0.052,0.003,
8/8/2022,,0.053,0.003,
8/9/2022,,0.044,0.003,
8/10/2022,,0.05,0.004,
8/11/2022,,0.058,0.004,
8/12/2022,,0.058,0.004,
8/13/2022,,0.071,0.006,
8/14/2022,,0.063,0.017,
8/15/2022,,0.064,0.018,
8/16/2022,,0.073,0.029,
8/17/2022,,0.072,0.01,
8/18/2022,,0.079,0.008,
8/19/2022,,0.083,0.007,
8/20/2022,,0.081,0.007,
8/21/2022,,0.048,0.004,
8/22/2022,,0.075,0.005,
8/23/2022,,0.061,0.009,
8/24/2022,,0.061,0.01,
8/25/2022,,0.053,0.005,
8/26/2022,,0.073,0.008,
8/27/2022,,0.057,0.004,
8/28/2022,,0.062,0.004,
8/29/2022,,0.069,0.006,
8/30/2022,,0.077,0.005,
8/31/2022,,0.065,0.019,
9/1/2022,,0.059,0.021,
9/2/2022,,0.073,0.008,
9/3/2022,,0.06,0.007,
9/4/2022,,0.057,0.017,
9/5/2022,,0.061,0.021,
9/6/2022,,0.077,0.024,
9/7/2022,,0.062,0.008,
9/8/2022,,0.064,0.022,
9/9/2022,,0.068,0.034,
9/10/2022,,0.048,0.004,
9/11/2022,,0.08,0.007,
9/12/2022,,0.076,0.006,
9/13/2022,,0.036,0.003,
9/14/2022,,0.048,0.003,
9/15/2022,,0.048,0.004,
9/16/2022,,0.066,0.007,
9/17/2022,,0.046,0.005,
9/18/2022,,0.036,0.003,
9/19/2022,,0.034,0.007,
9/20/2022,,0.041,0.014,
9/21/2022,,0.043,0.015,
9/22/2022,,0.043,0.016,
9/23/2022,,0.052,0.022,
9/24/2022,,0.064,0.022,
9/25/2022,,0.062,0.02,
9/26/2022,,0.069,0.014,
9/27/2022,,0.064,0.008,
9/28/2022,,0.051,0.009,
9/29/2022,,0.049,0.02,
9/30/2022,,0.056,0.022,
10/1/2022,,0.068,0.007,
10/2/2022,,0.057,0.007,
10/3/2022,,0.062,0.014,
10/4/2022,,0.067,0.023,
10/5/2022,,0.068,0.021,
10/6/2022,,0.067,0.023,
10/7/2022,,0.055,0.027,
10/8/2022,,0.061,0.02,
10/9/2022,,0.061,0.015,
10/10/2022,,0.058,0.017,
10/11/2022,,0.065,0.026,
10/12/2022,,0.068,0.011,
10/13/2022,,0.062,0.011,
10/14/2022,,0.074,0.012,
10/15/2022,,0.064,0.005,
10/16/2022,,0.042,0.003,
10/17/2022,,0.047,0.021,
10/18/2022,,0.052,0.024,
10/19/2022,,0.066,0.032,
10/20/2022,,0.068,0.03,
10/21/2022,,0.071,0.018,
10/22/2022,,0.041,0.008,
10/23/2022,,0.035,0.009,
10/24/2022,,0.042,0.018,
10/25/2022,,0.048,0.019,
10/26/2022,,0.041,0.023,
10/27/2022,,0.044,0.024,
10/28/2022,,0.048,0.029,
10/29/2022,,0.05,0.03,
10/30/2022,,0.052,0.01,
10/31/2022,,0.039,0.022,
11/1/2022,,0.031,0.006,
11/2/2022,,0.039,0.006,
11/3/2022,,0.032,0.021,
11/4/2022,,0.032,0.022,
11/5/2022,,0.029,0.005,
11/6/2022,,0.038,0.004,
11/7/2022,,0.039,0.008,
11/8/2022,,0.034,0.01,
11/9/2022,,0.032,0.016,
11/10/2022,,0.026,0.023,
11/11/2022,,0.033,0.023,
11/12/2022,,0.026,0.019,
11/13/2022,,0.034,0.026,
11/14/2022,,0.035,0.024,
11/15/2022,,0.034,0.023,
11/16/2022,,0.04,0.025,
11/17/2022,,0.037,0.036,
11/18/2022,,0.034,0.02,
11/19/2022,,0.037,0.033,
11/20/2022,,0.036,0.028,
11/21/2022,,0.035,0.032,
11/22/2022,,0.032,0.027,
11/23/2022,,0.031,0.02,
11/24/2022,,0.049,0.02,
11/25/2022,,0.034,0.032,
11/26/2022,,0.044,0.03,
11/27/2022,,0.041,0.031,
11/28/2022,,0.034,0.033,
11/29/2022,,0.033,0.031,
11/30/2022,,0.038,0.018,
12/1/2022,,0.034,0.015,
12/2/2022,,0.028,0.023,
12/3/2022,,0.014,0.016,
12/4/2022,,0.032,0.014,
12/5/2022,,0.034,0.013,
12/6/2022,,0.029,0.021,
12/7/2022,,0.03,0.02,
12/8/2022,,0.029,0.011,
12/9/2022,,0.029,0.012,
12/10/2022,,0.036,0.004,
12/11/2022,,0.036,0.009,
12/12/2022,,0.031,0.024,
12/13/2022,,0.024,0.017,
12/14/2022,,0.025,0.026,
12/15/2022,,0.018,0.019,
12/16/2022,,0.026,0.028,
12/17/2022,,0.024,0.025,
12/18/2022,,0.025,0.012,
12/19/2022,,0.022,0.016,
12/20/2022,,0.018,0.022,
12/21/2022,,0.018,0.014,
12/22/2022,,0.014,0.016,
12/23/2022,,0.018,0.02,
12/24/2022,,0.023,0.017,
12/25/2022,,0.014,0.011,
12/26/2022,,0.036,0.012,
12/27/2022,,0.04,0.005,
12/28/2022,,0.033,0.016,
12/29/2022,,0.038,0.008,
12/30/2022,,0.037,0.003,
12/31/2022,,0.048,0.01,
