time,SO2,O3,NO2,CO
9/2/2022,,0.073,0.017,
9/3/2022,,0.054,0.011,
9/4/2022,,0.057,0.008,
9/5/2022,,0.08,0.017,
9/6/2022,,0.085,0.031,
9/7/2022,,0.065,0.02,
9/8/2022,,0.09,0.015,
9/9/2022,,0.077,0.028,
9/10/2022,,0.069,0.022,
9/11/2022,,0.058,0.006,
9/12/2022,,0.052,0.008,
9/13/2022,,0.043,0.005,
9/14/2022,,0.047,0.006,
9/15/2022,,0.053,0.009,
9/16/2022,,0.053,0.007,
9/17/2022,,0.053,0.007,
9/18/2022,,0.037,0.005,
9/19/2022,,0.031,0.007,
9/20/2022,,0.036,0.014,
9/21/2022,,0.05,0.009,
9/22/2022,,0.052,0.015,
9/23/2022,,0.069,0.023,
9/24/2022,,0.068,0.018,
9/25/2022,,0.071,0.017,
9/26/2022,,0.072,0.015,
9/27/2022,,0.071,0.011,
9/28/2022,,0.062,0.01,
9/29/2022,,0.048,0.009,
9/30/2022,,0.058,0.016,
10/1/2022,,0.066,0.018,
10/2/2022,,0.055,0.007,
10/3/2022,,0.059,0.008,
10/4/2022,,0.067,0.011,
10/5/2022,,0.065,0.013,
10/6/2022,,0.069,0.018,
10/7/2022,,0.072,0.017,
10/8/2022,,0.078,0.019,
10/9/2022,,0.073,0.014,
10/10/2022,,0.065,0.014,
10/11/2022,,0.061,0.014,
10/12/2022,,0.064,0.013,
10/13/2022,,0.058,0.023,
10/14/2022,,0.063,0.025,
10/15/2022,,0.062,0.016,
10/16/2022,,0.047,0.006,
10/17/2022,,0.054,0.009,
10/18/2022,,0.007,0.009,
10/19/2022,,0.061,0.022,
10/20/2022,,0.076,0.022,
10/21/2022,,0.072,0.019,
10/22/2022,,0.037,0.006,
10/23/2022,,0.042,0.008,
10/24/2022,,0.041,0.015,
10/25/2022,,0.049,0.019,
10/26/2022,,0.041,0.007,
10/27/2022,,0.047,0.021,
10/28/2022,,0.052,0.018,
10/29/2022,,0.052,0.009,
10/30/2022,,0.059,0.023,
10/31/2022,,0.052,0.017,
11/1/2022,,0.044,0.01,
11/2/2022,,0.039,0.008,
11/3/2022,,0.031,0.009,
11/4/2022,,0.034,0.022,
11/5/2022,,0.037,0.014,
11/6/2022,,0.038,0.015,
11/7/2022,,0.033,0.01,
11/8/2022,,0.034,0.007,
11/9/2022,,0.035,0.01,
11/10/2022,,0.028,0.007,
11/11/2022,,0.032,0.015,
11/12/2022,,0.038,0.013,
11/13/2022,,0.025,0.011,
11/14/2022,,0.037,0.023,
11/15/2022,,0.034,0.014,
11/16/2022,,0.04,0.03,
11/17/2022,,0.039,0.019,
11/18/2022,,0.042,0.027,
11/19/2022,,0.048,0.023,
11/20/2022,,0.049,0.025,
11/21/2022,,0.042,0.022,
11/22/2022,,0.045,0.021,
11/23/2022,,0.046,0.033,
11/24/2022,,0.061,0.019,
11/25/2022,,0.053,0.017,
11/26/2022,,0.051,0.019,
11/27/2022,,0.051,0.024,
11/28/2022,,0.039,0.019,
11/29/2022,,0.035,0.024,
11/30/2022,,0.042,0.035,
12/1/2022,,0.035,0.021,
12/2/2022,,0.033,0.013,
12/3/2022,,0.023,0.013,
12/4/2022,,0.036,0.006,
12/5/2022,,0.035,0.015,
12/6/2022,,0.03,0.013,
12/7/2022,,0.031,0.019,
12/8/2022,,0.034,0.018,
12/9/2022,,0.035,0.02,
12/10/2022,,0.033,0.006,
12/11/2022,,0.039,0.005,
12/12/2022,,0.036,0.006,
12/13/2022,,0.032,0.013,
12/14/2022,,0.034,0.02,
12/15/2022,,0.032,0.016,
12/16/2022,,0.03,0.019,
12/17/2022,,0.023,0.011,
12/18/2022,,0.017,0.009,
12/19/2022,,0.015,0.011,
12/20/2022,,0.016,0.011,
12/21/2022,,0.009,0.017,
12/22/2022,,0.012,0.012,
12/23/2022,,0.012,0.011,
12/24/2022,,0.014,0.015,
12/25/2022,,0.014,0.017,
12/26/2022,,0.009,0.011,
12/27/2022,,0.035,0.007,
12/28/2022,,0.036,0.014,
12/29/2022,,0.031,0.015,
12/30/2022,,0.026,0.008,
12/31/2022,,0.028,0.007,
