time,SO2,O3,NO2,CO
5/20/2022,0.001,0.048,0.007,0.193
5/21/2022,0.001,0.053,0.004,0.162
5/22/2022,0.001,0.067,0.006,0.2
5/23/2022,0.001,0.065,0.013,0.245
5/24/2022,0.001,0.099,0.016,0.337
5/25/2022,0.001,0.088,0.024,0.354
5/26/2022,0.001,0.084,0.013,0.313
5/27/2022,0.001,0.071,0.018,0.262
5/28/2022,0,0.047,0.011,0.193
5/29/2022,0.001,0.054,0.006,0.194
5/30/2022,0.001,0.061,0.008,0.215
5/31/2022,0.001,0.074,0.02,0.315
6/1/2022,0.001,0.09,0.032,0.472
6/2/2022,0.001,0.089,0.014,0.27
6/3/2022,0.001,0.083,0.012,0.257
6/4/2022,0.001,0.067,0.006,0.21
6/5/2022,0.001,0.068,0.007,0.189
6/6/2022,0.001,0.076,0.02,0.343
6/7/2022,0.001,0.084,0.013,0.531
6/8/2022,0.001,0.093,0.014,0.338
6/9/2022,0.001,0.112,0.02,0.458
6/10/2022,0.001,0.101,0.036,0.537
6/11/2022,0.001,0.097,0.019,0.344
6/12/2022,0.001,0.076,0.015,0.354
6/13/2022,0,0.06,0.007,0.161
6/14/2022,0.001,0.082,0.01,0.221
6/15/2022,0.001,0.104,0.023,0.28
6/16/2022,0.001,0.09,0.015,0.295
6/17/2022,0.001,0.073,0.007,0.216
6/18/2022,0.001,0.059,0.008,0.231
6/19/2022,0.001,0.073,0.019,0.343
6/20/2022,0.001,0.1,0.035,0.577
6/21/2022,0.001,0.093,0.039,0.735
6/22/2022,0.001,0.054,0.033,0.388
6/23/2022,0.001,0.087,0.038,0.565
6/24/2022,0.001,0.088,0.047,0.884
6/25/2022,0.003,0.095,0.036,1.059
6/26/2022,0.001,0.106,0.02,1.624
6/27/2022,0.002,0.102,0.045,0.59
6/28/2022,0.001,0.091,0.042,0.619
6/29/2022,0.001,0.093,0.023,0.452
6/30/2022,0.001,0.084,0.025,0.456
7/1/2022,0.001,0.078,0.02,0.341
7/2/2022,0.001,0.059,0.012,0.25
7/3/2022,0.001,0.054,0.006,0.162
7/4/2022,0.001,0.054,0.007,0.183
7/5/2022,0.001,0.068,0.009,0.236
7/6/2022,0.001,0.049,0.009,0.191
7/7/2022,0.001,0.068,0.018,0.326
7/8/2022,0.001,0.072,0.014,0.237
7/9/2022,0.001,0.085,0.016,0.387
