time,SO2,O3,NO2,CO
8/16/2022,,0.059,,
8/17/2022,,0.058,,
8/18/2022,,0.053,,
8/19/2022,,0.039,,
8/20/2022,,0.041,,
8/21/2022,,0.03,,
8/22/2022,,0.024,,
8/23/2022,,0.024,,
8/24/2022,,0.039,,
8/25/2022,,0.035,,
8/26/2022,,0.047,,
8/27/2022,,0.041,,
8/28/2022,,0.038,,
8/29/2022,,0.038,,
8/30/2022,,0.047,,
8/31/2022,,0.053,,
9/1/2022,,0.053,,
9/2/2022,,0.055,,
9/3/2022,,0.034,,
9/4/2022,,0.048,,
9/5/2022,,0.044,,
9/6/2022,,0.055,,
9/7/2022,,0.051,,
9/8/2022,,0.053,,
9/9/2022,,0.053,,
9/10/2022,,0.046,,
9/11/2022,,0.045,,
9/12/2022,,0.041,,
9/13/2022,,0.037,,
9/14/2022,,0.039,,
9/15/2022,,0.033,,
9/16/2022,,0.032,,
9/17/2022,,0.031,,
9/18/2022,,0.032,,
9/19/2022,,0.033,,
9/20/2022,,0.034,,
9/21/2022,,0.032,,
9/22/2022,,0.039,,
9/23/2022,,0.047,,
9/24/2022,,0.054,,
9/25/2022,,0.054,,
9/26/2022,,0.053,,
9/27/2022,,0.043,,
9/28/2022,,0.036,,
9/29/2022,,0.034,,
9/30/2022,,0.044,,
10/1/2022,,0.038,,
10/2/2022,,0.031,,
10/3/2022,,0.041,,
10/4/2022,,0.039,,
10/5/2022,,0.047,,
10/6/2022,,0.052,,
10/7/2022,,0.054,,
10/8/2022,,0.054,,
10/9/2022,,0.055,,
10/10/2022,,0.048,,
10/11/2022,,0.042,,
10/12/2022,,0.048,,
10/13/2022,,0.039,,
10/14/2022,,0.042,,
10/15/2022,,0.029,,
10/16/2022,,0.034,,
10/17/2022,,0.044,,
10/18/2022,,0.049,,
10/19/2022,,0.052,,
10/20/2022,,0.047,,
10/21/2022,,0.034,,
10/22/2022,,0.039,,
10/23/2022,,0.035,,
10/24/2022,,0.036,,
10/25/2022,,0.032,,
10/26/2022,,0.037,,
10/27/2022,,0.041,,
10/28/2022,,0.04,,
10/29/2022,,0.038,,
10/30/2022,,0.032,,
10/31/2022,,0.03,,
11/1/2022,,0.035,,
11/2/2022,,0.032,,
11/3/2022,,0.028,,
11/4/2022,,0.051,,
11/5/2022,,0.024,,
11/6/2022,,0.038,,
11/7/2022,,0.031,,
11/8/2022,,0.027,,
11/9/2022,,0.023,,
11/10/2022,,0.022,,
11/11/2022,,0.022,,
11/12/2022,,0.031,,
11/13/2022,,0.027,,
11/14/2022,,0.022,,
11/15/2022,,0.029,,
11/16/2022,,0.032,,
11/17/2022,,0.031,,
11/18/2022,,0.031,,
11/19/2022,,0.036,,
11/20/2022,,0.036,,
11/21/2022,,0.037,,
11/22/2022,,0.031,,
11/23/2022,,0.028,,
11/24/2022,,0.032,,
11/25/2022,,0.045,,
11/26/2022,,0.037,,
11/27/2022,,0.029,,
11/28/2022,,0.034,,
11/29/2022,,0.033,,
11/30/2022,,0.035,,
12/1/2022,,0.033,,
12/2/2022,,0.026,,
12/3/2022,,0.015,,
12/4/2022,,0.031,,
12/5/2022,,0.034,,
12/6/2022,,0.029,,
12/7/2022,,0.021,,
12/8/2022,,0.035,,
12/9/2022,,0.025,,
12/10/2022,,0.036,,
12/11/2022,,0.031,,
12/12/2022,,0.022,,
12/13/2022,,0.024,,
12/14/2022,,0.019,,
12/15/2022,,0.018,,
12/16/2022,,0.027,,
12/17/2022,,0.03,,
12/18/2022,,0.027,,
12/19/2022,,0.014,,
12/20/2022,,0.028,,
12/21/2022,,0.021,,
12/22/2022,,0.014,,
12/23/2022,,0.017,,
12/24/2022,,0.018,,
12/25/2022,,0.012,,
12/26/2022,,0.02,,
12/27/2022,,0.041,,
12/28/2022,,0.029,,
12/29/2022,,0.033,,
12/30/2022,,0.025,,
12/31/2022,,0.03,,
