time,SO2,O3,NO2,CO
8/16/2022,,0.076,,
8/17/2022,,0.062,,
8/18/2022,,0.06,,
8/19/2022,,0.054,,
8/20/2022,,0.057,,
8/21/2022,,0.05,,
8/22/2022,,0.052,,
8/23/2022,,0.069,,
8/24/2022,,0.055,,
8/25/2022,,0.052,,
8/26/2022,,0.051,,
8/27/2022,,0.052,,
8/28/2022,,0.048,,
8/29/2022,,0.058,,
8/30/2022,,0.055,,
8/31/2022,,0.068,,
9/1/2022,,0.067,,
9/2/2022,,0.059,,
9/3/2022,,0.045,,
9/4/2022,,0.058,,
9/5/2022,,0.061,,
9/6/2022,,0.076,,
9/7/2022,,0.056,,
9/8/2022,,0.118,,
9/9/2022,,0.085,,
9/10/2022,,0.046,,
9/11/2022,,0.06,,
9/12/2022,,0.057,,
9/13/2022,,0.04,,
9/14/2022,,0.043,,
9/15/2022,,0.044,,
9/16/2022,,0.05,,
9/17/2022,,0.046,,
9/18/2022,,0.037,,
9/19/2022,,0.032,,
9/20/2022,,0.042,,
9/21/2022,,0.041,,
9/22/2022,,0.042,,
9/23/2022,,0.053,,
9/24/2022,,0.065,,
9/25/2022,,0.068,,
9/26/2022,,0.058,,
9/27/2022,,0.058,,
9/28/2022,,0.044,,
9/29/2022,,0.047,,
9/30/2022,,0.061,,
10/1/2022,,0.053,,
10/2/2022,,0.044,,
10/3/2022,,0.062,,
10/4/2022,,0.054,,
10/5/2022,,0.058,,
10/6/2022,,0.065,,
10/7/2022,,0.074,,
10/8/2022,,0.063,,
10/9/2022,,0.052,,
10/10/2022,,0.06,,
10/11/2022,,0.047,,
10/12/2022,,0.049,,
10/13/2022,,0.046,,
10/14/2022,,0.05,,
10/15/2022,,0.047,,
10/16/2022,,0.04,,
10/17/2022,,0.043,,
10/18/2022,,0.052,,
10/19/2022,,0.057,,
10/20/2022,,0.062,,
10/21/2022,,0.066,,
10/22/2022,,0.043,,
10/23/2022,,0.035,,
10/24/2022,,0.039,,
10/25/2022,,0.043,,
10/26/2022,,0.042,,
10/27/2022,,0.042,,
10/28/2022,,0.046,,
10/29/2022,,0.052,,
10/30/2022,,0.046,,
10/31/2022,,0.044,,
11/1/2022,,0.035,,
11/2/2022,,0.032,,
11/3/2022,,0.031,,
11/4/2022,,0.033,,
11/5/2022,,0.027,,
11/6/2022,,0.027,,
11/7/2022,,0.036,,
11/8/2022,,0.033,,
11/9/2022,,0.034,,
11/10/2022,,0.025,,
11/11/2022,,0.03,,
11/12/2022,,0.031,,
11/13/2022,,0.033,,
11/14/2022,,0.035,,
11/15/2022,,0.034,,
11/16/2022,,0.036,,
11/17/2022,,0.04,,
11/18/2022,,0.036,,
11/19/2022,,0.035,,
11/20/2022,,0.042,,
11/21/2022,,0.037,,
11/22/2022,,0.039,,
11/23/2022,,0.038,,
11/24/2022,,0.044,,
11/25/2022,,0.039,,
11/26/2022,,0.045,,
11/27/2022,,0.042,,
11/28/2022,,0.032,,
11/29/2022,,0.032,,
11/30/2022,,0.038,,
12/1/2022,,0.035,,
12/2/2022,,0.033,,
12/3/2022,,0.03,,
12/4/2022,,0.034,,
12/5/2022,,0.033,,
12/6/2022,,0.031,,
12/7/2022,,0.03,,
12/8/2022,,0.031,,
12/9/2022,,0.032,,
12/10/2022,,0.035,,
12/11/2022,,0.036,,
12/12/2022,,0.032,,
12/13/2022,,0.026,,
12/14/2022,,0.024,,
12/15/2022,,0.028,,
12/16/2022,,0.025,,
12/17/2022,,0.031,,
12/18/2022,,0.024,,
12/19/2022,,0.017,,
12/20/2022,,0.019,,
12/21/2022,,0.016,,
12/22/2022,,0.014,,
12/23/2022,,0.02,,
12/24/2022,,0.023,,
12/25/2022,,0.023,,
12/26/2022,,0.03,,
12/27/2022,,0.039,,
12/28/2022,,0.034,,
12/29/2022,,0.035,,
12/30/2022,,0.031,,
12/31/2022,,0.039,,
