time,SO2,O3,NO2,CO
6/27/2022,0,0.052,,0.133
6/28/2022,0,0.052,,0.117
6/29/2022,0,0.057,,0.109
6/30/2022,0,0.051,,0.105
7/1/2022,0,0.053,,0.115
7/2/2022,0,0.051,,0.102
7/3/2022,0,0.048,,0.097
7/4/2022,0,0.046,,0.097
7/5/2022,0,0.04,,0.105
7/6/2022,0,0.051,,0.116
7/7/2022,0,0.054,,0.122
7/8/2022,0.001,0.057,,0.118
7/9/2022,0.001,0.06,,0.123
7/10/2022,0,0.053,,0.127
7/11/2022,0,0.052,,0.118
7/12/2022,0,0.053,,0.124
7/13/2022,0,0.051,,0.117
7/14/2022,0,0.049,,0.125
7/15/2022,0,0.058,,0.142
7/16/2022,0,0.056,,0.156
7/17/2022,0,0.057,,0.131
7/18/2022,0,0.056,,0.135
7/19/2022,0,0.054,,0.124
7/20/2022,0,0.059,,0.115
7/21/2022,0,0.057,,0.114
7/22/2022,0.001,0.06,,0.121
7/23/2022,0.001,0.075,,0.289
7/24/2022,0.001,0.068,,0.246
7/25/2022,0,0.052,,0.147
7/26/2022,0,0.051,,0.129
7/27/2022,0,0.054,,0.171
7/28/2022,0,0.052,,0.153
7/29/2022,0,0.053,,0.129
7/30/2022,0,0.055,,0.143
7/31/2022,0,0.051,,0.123
8/1/2022,0,0.052,,0.141
8/2/2022,0,0.05,,0.138
8/3/2022,0,0.053,,0.115
8/4/2022,0,0.058,,0.106
8/5/2022,0,0.047,,0.124
8/6/2022,0,0.06,,0.116
8/7/2022,0,0.06,,0.103
8/8/2022,0,0.055,,0.096
8/9/2022,0,0.057,,0.125
8/10/2022,0,0.05,,0.106
8/11/2022,0,0.048,,0.091
8/12/2022,0,0.052,,0.097
8/13/2022,0,0.057,,0.091
8/14/2022,0,0.051,,0.102
8/15/2022,0,0.053,,0.11
8/16/2022,0,0.053,,0.105
8/17/2022,0,0.051,,0.122
8/18/2022,0,0.056,,0.111
8/19/2022,0,0.056,,0.206
8/20/2022,0,0.057,,0.198
8/21/2022,0,0.054,,0.158
8/22/2022,0,0.052,,0.164
8/23/2022,0,0.05,,0.12
8/24/2022,0,0.057,,0.123
8/25/2022,0,0.058,,0.134
8/26/2022,0,0.053,,0.14
8/27/2022,0,0.056,,0.114
8/28/2022,0,0.051,,0.134
8/29/2022,0,0.049,,0.109
8/30/2022,0,0.056,,0.101
8/31/2022,0,0.054,,0.121
9/1/2022,0,0.054,,0.128
9/2/2022,0,0.055,,0.187
9/3/2022,0,0.051,,0.136
9/4/2022,0,0.049,,0.128
9/5/2022,0,0.048,,0.115
9/6/2022,0,0.044,,0.102
9/7/2022,0,0.054,,0.149
9/8/2022,0,0.054,,0.132
9/9/2022,0.001,0.06,,0.36
9/10/2022,0,0.036,,0.132
9/11/2022,0,0.042,,0.124
9/12/2022,0,0.041,,0.108
9/13/2022,0,0.044,,0.167
9/14/2022,0,0.051,,0.119
9/15/2022,0,0.055,,0.095
9/16/2022,0,0.055,,0.299
9/17/2022,0,0.054,,0.109
9/18/2022,0,0.044,,0.112
9/19/2022,0,0.044,,0.083
9/20/2022,0,0.044,,0.088
9/21/2022,0,0.045,,0.109
9/22/2022,0,0.046,,0.114
9/23/2022,0,0.047,,0.113
9/24/2022,0,0.046,,0.105
9/25/2022,0,0.041,,0.112
9/26/2022,0,0.04,,0.112
9/27/2022,0,0.043,,0.101
9/28/2022,0,0.037,,0.118
9/29/2022,0,0.04,,0.117
9/30/2022,0,0.043,,0.098
10/1/2022,0,0.046,,0.108
10/2/2022,0,0.046,,0.111
10/3/2022,0,0.049,,0.117
10/4/2022,0,0.048,,0.114
