time,SO2,O3,NO2,CO
7/7/2022,,0.053,0.004,
7/8/2022,,0.065,0.014,
7/9/2022,,0.058,0.004,
7/10/2022,,0.062,0.013,
7/11/2022,,0.072,0.021,
7/12/2022,,0.068,0.01,
7/13/2022,,0.065,0.004,
7/14/2022,,0.065,0.009,
7/15/2022,,0.063,0.014,
7/16/2022,,0.069,0.018,
7/17/2022,,0.071,0.013,
7/18/2022,,0.06,0.022,
7/19/2022,,0.068,0.005,
7/20/2022,,0.069,0.014,
7/21/2022,,0.076,0.024,
7/22/2022,,0.071,0.013,
7/23/2022,,0.077,0.014,
7/24/2022,,0.072,0.016,
7/25/2022,,0.071,0.009,
7/26/2022,,0.067,0.01,
7/27/2022,,0.062,0.006,
7/28/2022,,0.072,0.007,
7/29/2022,,0.075,0.013,
7/30/2022,,0.061,0.005,
7/31/2022,,0.057,0.005,
8/1/2022,,0.045,0.008,
8/2/2022,,0.076,0.008,
8/3/2022,,0.057,0.015,
8/4/2022,,0.077,0.02,
8/5/2022,,0.057,0.008,
8/6/2022,,0.049,0.004,
8/7/2022,,0.052,0.005,
8/8/2022,,0.054,0.004,
8/9/2022,,0.055,0.005,
8/10/2022,,0.051,0.004,
8/11/2022,,0.06,0.005,
8/12/2022,,0.055,0.009,
8/13/2022,,0.067,0.015,
8/14/2022,,0.064,0.009,
8/15/2022,,0.075,0.02,
8/16/2022,,0.078,0.023,
8/17/2022,,0.08,0.02,
8/18/2022,,0.082,0.014,
8/19/2022,,0.079,0.023,
8/20/2022,,0.067,0.018,
8/21/2022,,0.068,0.014,
8/22/2022,,0.058,0.007,
8/23/2022,,0.052,0.019,
8/24/2022,,0.071,0.022,
8/25/2022,,0.068,0.011,
8/26/2022,,0.066,0.006,
8/27/2022,,0.064,0.01,
8/28/2022,,0.054,0.01,
8/29/2022,,0.061,0.008,
8/30/2022,,0.066,0.007,
8/31/2022,,0.064,0.006,
9/1/2022,,0.073,0.025,
9/2/2022,,0.076,0.021,
9/3/2022,,0.058,0.004,
9/4/2022,,0.066,0.019,
9/5/2022,,0.079,0.021,
9/6/2022,,0.095,0.036,
9/7/2022,,0.07,0.024,
9/8/2022,,0.096,0.026,
9/9/2022,,0.079,0.022,
9/10/2022,,0.053,0.012,
9/11/2022,,0.06,0.008,
9/12/2022,,0.059,0.013,
9/13/2022,,0.045,0.008,
9/14/2022,,0.051,0.004,
9/15/2022,,0.054,0.004,
9/16/2022,,0.058,0.016,
9/17/2022,,0.042,0.013,
9/18/2022,,0.035,0.011,
9/19/2022,,0.029,0.013,
9/20/2022,,0.046,0.021,
9/21/2022,,0.05,0.021,
9/22/2022,,0.051,0.019,
9/23/2022,,0.064,0.021,
9/24/2022,,0.071,0.02,
9/25/2022,,0.069,0.017,
9/26/2022,,0.073,0.008,
9/27/2022,,0.07,0.007,
9/28/2022,,0.05,0.018,
9/29/2022,,0.052,0.016,
9/30/2022,,0.061,0.023,
10/1/2022,,0.067,0.023,
10/2/2022,,0.052,0.004,
10/3/2022,,0.058,0.007,
10/4/2022,,0.063,0.021,
10/5/2022,,0.067,0.022,
10/6/2022,,0.068,0.019,
10/7/2022,,0.072,0.029,
10/8/2022,,0.085,0.02,
10/9/2022,,0.065,0.014,
10/10/2022,,0.062,0.016,
10/11/2022,,0.06,0.02,
10/12/2022,,0.064,0.021,
10/13/2022,,0.059,0.022,
10/14/2022,,0.062,0.029,
10/15/2022,,0.059,0.024,
10/16/2022,,0.048,0.005,
10/17/2022,,0.057,0.014,
10/18/2022,,0.064,0.02,
10/19/2022,,0.061,0.03,
10/20/2022,,0.07,0.026,
10/21/2022,,0.073,0.018,
10/22/2022,,0.041,0.009,
10/23/2022,,0.038,0.011,
10/24/2022,,0.041,0.018,
10/25/2022,,0.05,0.02,
10/26/2022,,0.043,0.02,
10/27/2022,,0.045,0.021,
10/28/2022,,0.051,0.018,
10/29/2022,,0.054,0.022,
10/30/2022,,0.052,0.017,
10/31/2022,,0.054,0.025,
11/1/2022,,0.037,0.017,
11/2/2022,,0.039,0.021,
11/3/2022,,0.033,0.02,
11/4/2022,,0.034,0.022,
11/5/2022,,0.034,0.02,
11/6/2022,,0.037,0.013,
11/7/2022,,0.039,0.01,
11/8/2022,,0.037,0.012,
11/9/2022,,0.036,0.015,
11/10/2022,,0.029,0.023,
11/11/2022,,0.033,0.027,
11/12/2022,,0.035,0.017,
11/13/2022,,0.033,0.017,
11/14/2022,,0.035,0.028,
11/15/2022,,0.034,0.027,
11/16/2022,,0.041,0.024,
