time,SO2,O3,NO2,CO
8/16/2022,,0.074,,
8/17/2022,,0.081,,
8/18/2022,,0.073,,
8/19/2022,,0.074,,
8/20/2022,,0.069,,
8/21/2022,,0.065,,
8/22/2022,,0.064,,
8/23/2022,,0.061,,
8/24/2022,,0.067,,
8/25/2022,,0.063,,
8/26/2022,,0.068,,
8/27/2022,,0.066,,
8/28/2022,,0.065,,
8/29/2022,,0.062,,
8/30/2022,,0.075,,
8/31/2022,,0.078,,
9/1/2022,,0.066,,
9/2/2022,,0.074,,
9/3/2022,,0.064,,
9/4/2022,,0.058,,
9/5/2022,,0.064,,
9/6/2022,,0.059,,
9/7/2022,,0.09,,
9/8/2022,,0.068,,
9/9/2022,,0.079,,
9/10/2022,,0.064,,
9/11/2022,,0.077,,
9/12/2022,,0.086,,
9/13/2022,,0.058,,
9/14/2022,,0.052,,
9/15/2022,,0.059,,
9/16/2022,,0.06,,
9/17/2022,,0.058,,
9/18/2022,,0.045,,
9/19/2022,,0.037,,
9/20/2022,,0.043,,
9/21/2022,,0.042,,
9/22/2022,,0.047,,
9/23/2022,,0.063,,
9/24/2022,,0.07,,
9/25/2022,,0.064,,
9/26/2022,,0.069,,
9/27/2022,,0.073,,
9/28/2022,,0.06,,
9/29/2022,,0.056,,
9/30/2022,,0.056,,
10/1/2022,,0.066,,
10/2/2022,,0.066,,
10/3/2022,,0.066,,
10/4/2022,,0.067,,
10/5/2022,,0.069,,
10/6/2022,,0.064,,
10/7/2022,,0.065,,
10/8/2022,,0.065,,
10/9/2022,,0.069,,
10/10/2022,,0.067,,
10/11/2022,,0.066,,
10/12/2022,,0.063,,
10/13/2022,,0.061,,
10/14/2022,,0.066,,
10/15/2022,,0.066,,
10/16/2022,,0.062,,
10/17/2022,,0.055,,
10/18/2022,,0.059,,
10/19/2022,,0.063,,
10/20/2022,,0.068,,
10/21/2022,,0.073,,
10/22/2022,,0.049,,
10/23/2022,,0.046,,
10/24/2022,,0.052,,
10/25/2022,,0.052,,
10/26/2022,,0.051,,
10/27/2022,,0.057,,
10/28/2022,,0.057,,
10/29/2022,,0.058,,
10/30/2022,,0.052,,
10/31/2022,,0.055,,
11/1/2022,,0.055,,
11/2/2022,,0.042,,
11/3/2022,,0.04,,
11/4/2022,,0.044,,
11/5/2022,,0.03,,
11/6/2022,,0.038,,
11/7/2022,,0.044,,
11/8/2022,,0.042,,
11/9/2022,,0.041,,
11/10/2022,,0.039,,
11/11/2022,,0.04,,
11/12/2022,,0.039,,
11/13/2022,,0.044,,
11/14/2022,,0.044,,
11/15/2022,,0.05,,
11/16/2022,,0.052,,
11/17/2022,,0.05,,
11/18/2022,,0.056,,
11/19/2022,,0.053,,
11/20/2022,,0.055,,
11/21/2022,,0.054,,
11/22/2022,,0.05,,
11/23/2022,,0.05,,
11/24/2022,,0.054,,
11/25/2022,,0.061,,
11/26/2022,,0.058,,
11/27/2022,,0.052,,
11/28/2022,,0.046,,
11/29/2022,,0.046,,
11/30/2022,,0.047,,
12/1/2022,,0.045,,
