time,SO2,O3,NO2,CO
8/30/2022,,0.08,,
8/31/2022,,0.067,,
9/1/2022,,0.072,,
9/2/2022,,0.08,,
9/3/2022,,0.066,,
9/4/2022,,0.057,,
9/5/2022,,0.068,,
9/6/2022,,0.06,,
9/7/2022,,0.066,,
9/8/2022,,0.097,,
9/9/2022,,0.089,,
9/10/2022,,0.066,,
9/11/2022,,0.084,,
9/12/2022,,0.074,,
9/13/2022,,0.041,,
9/14/2022,,0.045,,
9/15/2022,,0.051,,
9/16/2022,,0.061,,
9/17/2022,,0.05,,
9/18/2022,,0.043,,
9/19/2022,,0.039,,
9/20/2022,,0.043,,
9/21/2022,,0.037,,
9/22/2022,,0.041,,
9/23/2022,,0.057,,
9/24/2022,,0.067,,
9/25/2022,,0.068,,
9/26/2022,,0.071,,
9/27/2022,,0.066,,
9/28/2022,,0.047,,
9/29/2022,,0.047,,
9/30/2022,,0.071,,
10/1/2022,,0.073,,
10/2/2022,,0.063,,
10/3/2022,,0.066,,
10/4/2022,,0.065,,
10/5/2022,,0.075,,
10/6/2022,,0.065,,
10/7/2022,,0.063,,
10/8/2022,,0.061,,
10/9/2022,,0.06,,
10/10/2022,,0.062,,
10/11/2022,,0.067,,
10/12/2022,,0.068,,
10/13/2022,,0.061,,
10/14/2022,,0.07,,
10/15/2022,,0.066,,
10/16/2022,,0.044,,
10/17/2022,,0.048,,
10/18/2022,,0.052,,
10/19/2022,,0.062,,
10/20/2022,,0.071,,
10/21/2022,,0.069,,
10/22/2022,,0.042,,
10/23/2022,,0.038,,
10/24/2022,,0.043,,
10/25/2022,,0.047,,
10/26/2022,,0.044,,
10/27/2022,,0.048,,
10/28/2022,,0.051,,
10/29/2022,,0.05,,
10/30/2022,,0.052,,
10/31/2022,,0.043,,
11/1/2022,,0.039,,
11/2/2022,,,,
11/3/2022,,,,
11/4/2022,,,,
11/5/2022,,,,
11/6/2022,,,,
11/7/2022,,,,
11/8/2022,,,,
11/9/2022,,,,
11/10/2022,,,,
11/11/2022,,,,
11/12/2022,,,,
11/13/2022,,,,
11/14/2022,,,,
11/15/2022,,,,
11/16/2022,,,,
11/17/2022,,,,
11/18/2022,,,,
11/19/2022,,,,
11/20/2022,,,,
11/21/2022,,,,
11/22/2022,,,,
11/23/2022,,,,
11/24/2022,,,,
11/25/2022,,,,
11/26/2022,,,,
11/27/2022,,,,
11/28/2022,,,,
11/29/2022,,,,
11/30/2022,,,,
12/1/2022,,,,
12/2/2022,,,,
12/3/2022,,,,
12/4/2022,,,,
12/5/2022,,,,
12/6/2022,,,,
12/7/2022,,,,
12/8/2022,,,,
12/9/2022,,,,
12/10/2022,,,,
12/11/2022,,,,
12/12/2022,,,,
12/13/2022,,,,
12/14/2022,,,,
12/15/2022,,,,
12/16/2022,,,,
12/17/2022,,,,
12/18/2022,,,,
12/19/2022,,,,
12/20/2022,,,,
12/21/2022,,,,
12/22/2022,,,,
12/23/2022,,,,
12/24/2022,,,,
12/25/2022,,,,
12/26/2022,,,,
12/27/2022,,,,
12/28/2022,,,,
12/29/2022,,,,
12/30/2022,,,,
12/31/2022,,,,
